-2.649619344229080520e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.452528228471124450e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.404785156250000000e-01 0.000000000000000000e+00 2.000000000000000000e+00
-1.077099142980490587e+00 0.000000000000000000e+00 3.000000000000000000e+00
2.316936687434093256e-01 0.000000000000000000e+00 4.000000000000000000e+00
1.608225454960531819e-01 0.000000000000000000e+00 5.000000000000000000e+00
-1.412017652137877444e-01 0.000000000000000000e+00 6.000000000000000000e+00
-1.239906317573148398e+00 0.000000000000000000e+00 7.000000000000000000e+00
1.657675637734641050e-01 0.000000000000000000e+00 8.000000000000000000e+00
-2.064179524664928045e-01 0.000000000000000000e+00 9.000000000000000000e+00
-1.020706221753671511e-01 0.000000000000000000e+00 1.000000000000000000e+01
2.326076388208606627e-01 0.000000000000000000e+00 1.100000000000000000e+01
-1.551642547299685593e-01 0.000000000000000000e+00 1.200000000000000000e+01
-1.822926266862218148e-01 0.000000000000000000e+00 1.300000000000000000e+01
-6.530761718750000000e-01 0.000000000000000000e+00 1.400000000000000000e+01
-2.350878345902049082e-01 0.000000000000000000e+00 1.500000000000000000e+01
-2.682862617058001664e-01 0.000000000000000000e+00 1.600000000000000000e+01
-1.695357308792669881e-01 0.000000000000000000e+00 1.700000000000000000e+01
2.207031250000000000e-01 0.000000000000000000e+00 1.800000000000000000e+01
-2.677826498739821481e-01 0.000000000000000000e+00 1.900000000000000000e+01
1.799316406250000000e-01 0.000000000000000000e+00 2.000000000000000000e+01
-2.513683524362386734e-01 0.000000000000000000e+00 2.100000000000000000e+01
-2.698158514387436480e-01 0.000000000000000000e+00 2.200000000000000000e+01
1.440415126410684310e-01 0.000000000000000000e+00 2.300000000000000000e+01
-1.418358669006373196e-01 0.000000000000000000e+00 2.400000000000000000e+01
2.395019531250000000e-01 0.000000000000000000e+00 2.500000000000000000e+01
2.105516740169737777e-01 0.000000000000000000e+00 2.600000000000000000e+01
-1.574028069738071800e-01 0.000000000000000000e+00 2.700000000000000000e+01
-6.689453125000000000e-01 0.000000000000000000e+00 2.800000000000000000e+01
-1.672379079424990145e-01 0.000000000000000000e+00 2.900000000000000000e+01
-1.923303229462982045e-01 0.000000000000000000e+00 3.000000000000000000e+01
-1.679728486576726187e-01 0.000000000000000000e+00 3.100000000000000000e+01
-1.934579435136976056e-01 0.000000000000000000e+00 3.200000000000000000e+01
-1.917605464780119118e-01 0.000000000000000000e+00 3.300000000000000000e+01
-1.020793609456909640e-01 0.000000000000000000e+00 3.400000000000000000e+01
-9.733481134363751730e-01 0.000000000000000000e+00 3.500000000000000000e+01
-9.762837893400666545e-01 0.000000000000000000e+00 3.600000000000000000e+01
2.092285156250000000e-01 0.000000000000000000e+00 3.700000000000000000e+01
2.248535156250000000e-01 0.000000000000000000e+00 3.800000000000000000e+01
-7.192382812500000000e-01 0.000000000000000000e+00 3.900000000000000000e+01
-2.311349345625899887e-01 0.000000000000000000e+00 4.000000000000000000e+01
-1.967941458064758620e-01 0.000000000000000000e+00 4.100000000000000000e+01
1.291032113585436902e-01 0.000000000000000000e+00 4.200000000000000000e+01
-1.550992704201076267e-01 0.000000000000000000e+00 4.300000000000000000e+01
1.962531640144124789e-01 0.000000000000000000e+00 4.400000000000000000e+01
-2.056197607624477286e-01 0.000000000000000000e+00 4.500000000000000000e+01
-2.142760622309696217e-01 0.000000000000000000e+00 4.600000000000000000e+01
-7.209472656250000000e-01 0.000000000000000000e+00 4.700000000000000000e+01
-7.033691406250000000e-01 0.000000000000000000e+00 4.800000000000000000e+01
-1.070747137757419587e+00 0.000000000000000000e+00 4.900000000000000000e+01
-1.743793467651647278e-01 0.000000000000000000e+00 5.000000000000000000e+01
-2.310516400869220555e-01 0.000000000000000000e+00 5.100000000000000000e+01
-1.867755142697954951e-01 0.000000000000000000e+00 5.200000000000000000e+01
-1.182468057110227955e+00 0.000000000000000000e+00 5.300000000000000000e+01
-1.255943982504131862e-01 0.000000000000000000e+00 5.400000000000000000e+01
-1.943505356790940497e-01 0.000000000000000000e+00 5.500000000000000000e+01
-1.563969390640059243e-01 0.000000000000000000e+00 5.600000000000000000e+01
-1.563129701585522502e-01 0.000000000000000000e+00 5.700000000000000000e+01
-1.788197471411861750e-01 0.000000000000000000e+00 5.800000000000000000e+01
1.790681924001386038e-01 0.000000000000000000e+00 5.900000000000000000e+01
-1.582076118440964019e-01 0.000000000000000000e+00 6.000000000000000000e+01
2.102050781250000000e-01 0.000000000000000000e+00 6.100000000000000000e+01
-1.064096799304299124e+00 0.000000000000000000e+00 6.200000000000000000e+01
-1.182132927917697862e-01 0.000000000000000000e+00 6.300000000000000000e+01
-1.799639850888186676e-01 0.000000000000000000e+00 6.400000000000000000e+01
-2.081256923207970011e-01 0.000000000000000000e+00 6.500000000000000000e+01
