-4.047724962600091070e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.429205395068801732e-01 0.000000000000000000e+00 1.000000000000000000e+00
-1.769923499465163863e-01 0.000000000000000000e+00 2.000000000000000000e+00
-1.408563141214675074e+00 0.000000000000000000e+00 3.000000000000000000e+00
-2.290491964879325937e-01 0.000000000000000000e+00 4.000000000000000000e+00
-2.305447299050890353e-01 0.000000000000000000e+00 5.000000000000000000e+00
-3.713512774233117542e-01 0.000000000000000000e+00 6.000000000000000000e+00
-1.395464075966943662e+00 0.000000000000000000e+00 7.000000000000000000e+00
-2.363802110604054929e-01 0.000000000000000000e+00 8.000000000000000000e+00
-1.196890889642757472e+00 0.000000000000000000e+00 9.000000000000000000e+00
-4.382043023999910858e-01 0.000000000000000000e+00 1.000000000000000000e+01
-2.128495584967220189e-01 0.000000000000000000e+00 1.100000000000000000e+01
-3.702500556690998534e-01 0.000000000000000000e+00 1.200000000000000000e+01
-3.603023575714175974e-01 0.000000000000000000e+00 1.300000000000000000e+01
-1.342596817146213262e+00 0.000000000000000000e+00 1.400000000000000000e+01
-4.270079234264790857e-01 0.000000000000000000e+00 1.500000000000000000e+01
-1.163099133562970344e+00 0.000000000000000000e+00 1.600000000000000000e+01
-5.371093750000000000e-01 0.000000000000000000e+00 1.700000000000000000e+01
-2.084384225232553400e-01 0.000000000000000000e+00 1.800000000000000000e+01
-3.804879315660286698e-01 0.000000000000000000e+00 1.900000000000000000e+01
-2.530292854298537564e-01 0.000000000000000000e+00 2.000000000000000000e+01
-4.316574657635172674e-01 0.000000000000000000e+00 2.100000000000000000e+01
-5.605468750000000000e-01 0.000000000000000000e+00 2.200000000000000000e+01
-2.580379093940828872e-01 0.000000000000000000e+00 2.300000000000000000e+01
-1.241260510630195268e+00 0.000000000000000000e+00 2.400000000000000000e+01
-2.485955892161813008e-01 0.000000000000000000e+00 2.500000000000000000e+01
-2.805891906223729748e-01 0.000000000000000000e+00 2.600000000000000000e+01
-5.175781250000000000e-01 0.000000000000000000e+00 2.700000000000000000e+01
-1.502544336636739475e+00 0.000000000000000000e+00 2.800000000000000000e+01
-5.507812500000000000e-01 0.000000000000000000e+00 2.900000000000000000e+01
-1.128371883420657973e+00 0.000000000000000000e+00 3.000000000000000000e+01
