intercept, -0.898438
    1a_Ag, -0.019531
    1a_Au,  0.037598
    1a_Cu,  0.001953
    1a_Pd,  0.000000
    1a_Pt,  0.034180
    2a_Ag,  0.042725
    2a_Au,  0.000000
    2a_Cu,  0.065918
    2a_Pd,  0.000000
    2a_Pt, -0.026367
    3b_Ag,  0.015137
    3b_Au,  0.005859
    3b_Cu,  0.021973
    3b_Pd,  0.000000
    3b_Pt,  0.003906
