intercept,  0.191406
    1a_Ag,  0.000000
    1a_Au, -0.003418
    1a_Cu,  0.000000
    1a_Pd,  0.005371
    1a_Pt,  0.003906
    2a_Ag,  0.000000
    2a_Au, -0.003174
    2a_Cu,  0.003174
    2a_Pd, -0.001709
    2a_Pt, -0.023193
    3b_Ag,  0.000000
    3b_Au,  0.004883
    3b_Cu,  0.012695
    3b_Pd,  0.000488
    3b_Pt, -0.006348
