intercept,  0.187988
    1a_Ag,  0.000000
    1a_Au, -0.002930
    1a_Cu, -0.001465
    1a_Pd,  0.005371
    1a_Pt,  0.003418
    2a_Ag,  0.000000
    2a_Au, -0.001343
    2a_Cu,  0.003906
    2a_Pd, -0.000122
    2a_Pt, -0.021729
    3b_Ag,  0.000000
    3b_Au,  0.005371
    3b_Cu,  0.013184
    3b_Pd,  0.001953
    3b_Pt, -0.010254
