site, 1st layer, 2nd layer, 3rd layer, adsorption energy (eV), row id ads, row id slab, site id
0,0,0,1,0,3,0,0,2,1,0,1,0,1,1,1,0,1,0,1,-0.816736,41,5,4
1,0,0,0,0,1,1,0,3,1,0,0,0,1,2,2,0,0,0,1,0.228706,42,5,5
0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,0,0,0,1,2,-0.814159,43,5,6
0,0,0,0,1,2,1,0,3,0,0,1,0,2,0,1,0,0,1,1,-1.378111,44,5,7
0,1,0,0,0,3,0,0,2,1,0,0,1,2,0,0,0,0,2,1,0.214620,45,5,8
0,1,0,0,0,2,1,1,2,0,0,1,0,0,2,1,0,1,0,1,0.154754,46,6,0
0,1,0,0,0,3,1,1,1,0,1,0,0,0,2,0,0,2,0,1,0.146609,47,6,1
0,0,1,0,0,3,2,0,1,0,1,0,1,0,1,1,0,0,0,2,-0.164547,48,6,2
0,0,0,1,0,3,2,0,1,0,0,1,1,0,1,1,1,1,0,0,-0.786574,49,6,3
1,0,0,0,0,2,1,1,2,0,0,0,1,1,1,0,2,0,0,1,0.264405,50,6,4
1,0,0,0,0,3,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0.266636,51,6,5
0,0,0,1,0,3,1,1,1,0,0,0,1,1,1,2,1,0,0,0,-0.827692,52,6,6
1,0,0,0,0,3,2,0,1,0,0,1,0,1,1,1,1,1,0,0,0.263286,53,6,7
1,0,0,0,0,2,1,1,2,0,1,1,1,0,0,2,0,1,0,0,0.263117,54,6,8
0,0,1,0,0,0,1,3,0,2,0,0,2,0,1,0,1,1,0,1,-0.159283,55,7,0
0,0,0,0,1,0,1,4,1,0,0,0,2,1,0,0,1,1,1,0,-1.072208,56,7,1
0,0,1,0,0,0,0,3,1,2,0,0,1,2,0,0,1,0,0,2,-0.215601,57,7,2
0,0,1,0,0,0,0,3,1,2,0,1,1,0,1,0,0,3,0,0,-0.144253,58,7,3
0,0,1,0,0,0,1,3,0,2,0,0,1,1,1,0,1,1,1,0,-0.073761,59,7,4
0,0,1,0,0,0,1,4,1,0,0,0,1,1,1,0,0,1,1,1,-0.232124,60,7,5
0,0,0,0,1,0,1,4,1,0,0,1,1,0,1,0,1,1,0,1,-1.222980,61,7,6
0,1,0,0,0,0,0,3,1,2,0,0,2,0,1,0,1,0,2,0,0.194032,62,7,7
0,0,0,1,0,0,1,3,0,2,0,1,1,1,0,0,0,1,1,1,-0.668263,63,7,8
0,1,0,0,0,1,0,1,3,1,2,0,1,0,0,3,0,0,0,0,0.348591,64,8,0
0,0,0,0,1,1,2,1,2,0,2,1,0,0,0,1,1,0,0,1,-1.097645,65,8,1
0,0,1,0,0,0,2,0,3,1,2,0,1,0,0,1,1,0,0,1,-0.040720,66,8,2
0,0,0,1,0,0,2,0,3,1,1,1,1,0,0,1,0,1,1,0,-0.543454,67,8,3
0,0,0,1,0,1,0,1,3,1,2,1,0,0,0,0,0,0,2,1,-0.688687,68,8,4
0,0,0,1,0,1,2,1,2,0,2,0,0,0,1,1,0,1,1,0,-0.640824,69,8,5
0,0,0,1,0,1,2,1,2,0,1,0,2,0,0,1,1,0,1,0,-0.457871,70,8,6
1,0,0,0,0,0,2,0,3,1,2,0,0,0,1,1,1,0,1,0,0.270231,71,8,7
0,1,0,0,0,1,0,1,3,1,1,0,1,0,1,0,2,1,0,0,0.168993,72,8,8
0,0,0,1,0,1,0,2,2,1,0,1,1,1,0,0,0,1,0,2,-0.768550,73,9,0
0,0,1,0,0,1,0,1,4,0,0,2,0,1,0,0,0,1,0,2,-0.277923,74,9,1
0,0,0,1,0,2,0,1,2,1,0,0,0,2,1,0,0,0,0,3,-0.846755,75,9,2
0,0,1,0,0,2,0,1,2,1,0,1,1,0,1,0,1,1,0,1,-0.179709,76,9,3
0,0,0,1,0,1,0,2,2,1,0,1,1,0,1,0,0,1,0,2,-0.835739,77,9,4
0,0,0,0,1,1,0,1,4,0,0,0,1,0,2,0,1,1,0,1,-1.317482,78,9,5
1,0,0,0,0,1,0,1,4,0,0,0,1,1,1,0,0,0,0,3,0.227494,79,9,6
0,0,0,1,0,2,0,1,2,1,0,1,1,0,1,0,0,1,0,2,-0.851280,80,9,7
1,0,0,0,0,1,0,2,2,1,0,0,0,1,2,0,1,0,0,2,0.181029,81,9,8
0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,0,2,1,0,0,-1.183661,82,10,0
0,0,1,0,0,1,0,0,2,3,0,2,0,1,0,0,1,1,1,0,-0.106613,83,10,1
1,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,1,1,1,0,0.217886,84,10,2
0,0,0,1,0,1,1,1,1,2,0,0,0,2,1,0,3,0,0,0,-0.667891,85,10,3
0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,1,0,1,1,-1.096539,86,10,4
1,0,0,0,0,1,0,0,2,3,0,1,1,0,1,0,1,1,0,1,0.290079,87,10,5
0,1,0,0,0,1,0,0,2,3,2,0,0,1,0,0,3,0,0,0,0.293541,88,10,6
0,0,0,0,1,1,1,1,1,2,1,2,0,0,0,0,1,1,0,1,-1.117928,89,10,7
0,0,0,1,0,2,1,1,1,1,0,2,0,1,0,0,2,1,0,0,-0.751942,90,10,8
0,0,0,0,1,2,1,1,2,0,0,0,2,0,1,2,0,1,0,0,-1.209345,91,11,0
0,0,0,1,0,1,1,1,1,2,1,0,2,0,0,2,0,0,1,0,-0.532460,92,11,1
0,0,1,0,0,1,2,0,1,2,2,0,0,0,1,2,0,0,0,1,-0.158865,93,11,2
1,0,0,0,0,1,2,0,1,2,0,0,2,0,1,1,0,0,0,2,0.296068,94,11,3
0,1,0,0,0,2,1,1,2,0,1,0,2,0,0,1,1,0,0,1,0.295510,95,11,4
0,1,0,0,0,1,1,1,1,2,1,1,1,0,0,1,1,0,0,1,0.275105,96,11,5
1,0,0,0,0,1,1,1,1,2,0,0,1,0,2,0,0,1,0,2,0.205327,97,11,6
0,0,0,1,0,1,2,0,1,2,0,1,2,0,0,0,1,1,1,0,-0.539020,98,11,7
0,0,0,0,1,2,1,1,2,0,1,1,0,0,1,0,0,0,1,2,-1.214932,99,11,8
0,0,0,1,0,4,0,0,1,1,0,0,2,0,1,1,0,0,2,0,-0.855818,100,12,0
1,0,0,0,0,2,0,0,2,2,0,0,0,0,3,0,0,0,2,1,0.170005,101,12,1
1,0,0,0,0,4,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0.228795,102,12,2
0,0,0,1,0,4,0,0,1,1,0,0,1,0,2,1,0,0,2,0,-0.917952,103,12,3
0,0,0,0,1,4,0,0,1,1,0,1,0,0,2,0,1,0,1,1,-1.428570,104,12,4
1,0,0,0,0,2,0,0,2,2,0,1,1,1,0,2,1,0,0,0,0.256878,105,12,5
1,0,0,0,0,2,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0.221513,106,12,6
0,0,0,0,1,4,0,0,1,1,0,0,0,1,2,0,1,0,2,0,-1.412778,107,12,7
1,0,0,0,0,4,0,0,1,1,0,0,0,1,2,1,0,0,2,0,0.203675,108,12,8
0,0,1,0,0,1,1,1,2,1,1,1,0,0,1,0,1,0,1,1,-0.155946,109,13,0
0,0,0,0,1,2,0,3,1,0,1,1,0,0,1,0,1,0,1,1,-1.438043,110,13,1
0,0,1,0,0,1,1,2,1,1,0,2,0,1,0,0,2,1,0,0,-0.091399,111,13,2
0,0,0,1,0,1,1,2,1,1,3,0,0,0,0,0,1,1,0,1,-0.630418,112,13,3
1,0,0,0,0,1,1,1,2,1,1,0,0,2,0,0,1,2,0,0,0.304890,113,13,4
0,0,0,1,0,2,0,3,1,0,1,0,0,1,1,0,2,1,0,0,-0.820788,114,13,5
0,1,0,0,0,2,0,3,1,0,1,1,0,1,0,0,0,2,1,0,0.231789,115,13,6
1,0,0,0,0,1,1,2,1,1,0,0,0,1,2,0,0,1,2,0,0.240778,116,13,7
0,0,1,0,0,1,1,1,2,1,1,1,0,0,1,0,1,1,1,0,-0.105002,117,13,8
1,0,0,0,0,1,1,2,0,2,1,0,1,0,1,3,0,0,0,0,0.231546,118,14,0
0,0,0,0,1,1,1,2,1,1,0,1,1,0,1,1,0,1,0,1,-1.265932,119,14,1
0,0,1,0,0,2,0,0,1,3,0,0,0,1,2,1,0,2,0,0,-0.142557,120,14,2
0,1,0,0,0,2,0,0,1,3,1,1,0,1,0,1,0,0,0,2,0.276961,121,14,3
0,0,0,0,1,1,1,2,0,2,0,2,0,1,0,0,1,1,0,1,-1.152644,122,14,4
1,0,0,0,0,1,1,2,1,1,1,0,0,2,0,1,1,0,0,1,0.244405,123,14,5
0,0,0,0,1,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,-1.247492,124,14,6
0,0,1,0,0,2,0,0,1,3,0,1,1,1,0,1,1,0,0,1,-0.110843,125,14,7
0,0,0,1,0,1,1,2,0,2,0,0,0,2,1,0,0,1,0,2,-0.725516,126,14,8
0,0,1,0,0,3,0,2,1,0,0,1,1,0,1,0,0,1,1,1,-0.240346,127,15,0
0,0,0,1,0,2,1,2,1,0,1,1,0,1,0,0,0,1,1,1,-0.789631,128,15,1
1,0,0,0,0,1,1,2,2,0,1,0,0,1,1,0,0,1,1,1,0.236439,129,15,2
1,0,0,0,0,1,1,2,2,0,0,0,2,1,0,1,0,1,0,1,0.325027,130,15,3
0,0,0,1,0,3,0,2,1,0,0,1,0,2,0,0,1,1,1,0,-0.828900,131,15,4
1,0,0,0,0,2,1,2,1,0,0,1,1,1,0,1,1,1,0,0,0.282809,132,15,5
0,0,1,0,0,2,1,2,1,0,0,1,1,0,1,0,0,1,1,1,-0.174111,133,15,6
0,0,1,0,0,1,1,2,2,0,0,3,0,0,0,0,1,1,1,0,-0.221280,134,15,7
0,1,0,0,0,3,0,2,1,0,1,1,1,0,0,1,0,1,0,1,0.254942,135,15,8
0,0,0,1,0,3,1,1,1,0,0,1,1,0,1,1,1,0,1,0,-0.726742,136,16,0
1,0,0,0,0,2,1,2,1,0,1,1,1,0,0,1,0,0,2,0,0.274611,137,16,1
0,1,0,0,0,3,0,1,2,0,0,0,2,0,1,2,0,1,0,0,0.256640,138,16,2
0,0,1,0,0,3,0,1,2,0,1,0,1,0,1,0,0,1,2,0,-0.261828,139,16,3
1,0,0,0,0,3,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0.250895,140,16,4
1,0,0,0,0,2,1,2,1,0,0,0,3,0,0,1,0,2,0,0,0.274499,141,16,5
0,0,0,1,0,2,1,2,1,0,0,0,0,0,3,0,1,1,1,0,-0.796197,142,16,6
1,0,0,0,0,3,0,1,2,0,0,1,1,0,1,0,1,1,1,0,0.207824,143,16,7
0,0,1,0,0,3,1,1,1,0,0,0,2,0,1,0,0,2,1,0,-0.188585,144,16,8
0,0,1,0,0,1,2,1,0,2,1,0,0,1,1,2,0,0,0,1,-0.068743,145,17,0
1,0,0,0,0,0,1,3,0,2,0,0,0,2,1,1,0,0,2,0,0.248706,146,17,1
0,0,1,0,0,1,1,2,0,2,1,0,0,2,0,1,0,1,1,0,-0.104396,147,17,2
0,1,0,0,0,1,1,2,0,2,1,0,0,2,0,1,0,0,1,1,0.283750,148,17,3
0,0,1,0,0,1,2,1,0,2,1,1,0,1,0,0,0,0,3,0,-0.075768,149,17,4
0,0,0,0,1,0,1,3,0,2,2,1,0,0,0,1,0,0,1,1,-1.190895,150,17,5
0,1,0,0,0,0,1,3,0,2,0,1,0,2,0,0,0,1,1,1,0.179498,151,17,6
0,0,0,0,1,1,1,2,0,2,0,2,0,0,1,0,0,0,2,1,-1.248736,152,17,7
0,0,0,0,1,1,2,1,0,2,0,1,0,2,0,0,0,1,1,1,-1.112462,153,17,8
0,0,1,0,0,3,1,0,2,0,0,2,0,0,1,0,2,0,0,1,-0.213428,154,18,0
1,0,0,0,0,1,1,2,2,0,1,1,0,1,0,0,1,0,0,2,0.232883,155,18,1
0,1,0,0,0,4,0,2,0,0,1,0,0,1,1,0,2,0,0,1,0.224950,156,18,2
0,0,0,1,0,4,0,2,0,0,2,1,0,0,0,1,0,1,0,1,-0.767314,157,18,3
1,0,0,0,0,3,1,0,2,0,2,1,0,0,0,1,0,1,0,1,0.273955,158,18,4
1,0,0,0,0,1,1,2,2,0,1,1,0,0,1,2,1,0,0,0,0.234738,159,18,5
1,0,0,0,0,1,1,2,2,0,1,1,0,0,1,0,2,1,0,0,0.301667,160,18,6
0,0,0,1,0,4,0,2,0,0,0,2,0,0,1,1,2,0,0,0,-0.861001,161,18,7
0,0,1,0,0,3,1,0,2,0,1,0,0,1,1,1,2,0,0,0,-0.213873,162,18,8
1,0,0,0,0,1,0,2,0,3,0,2,0,0,1,1,1,0,0,1,0.232653,163,19,0
0,0,1,0,0,1,1,1,0,3,0,0,0,1,2,3,0,0,0,0,-0.065837,164,19,1
0,0,1,0,0,2,1,1,0,2,0,2,0,0,1,1,0,1,0,1,-0.131294,165,19,2
0,0,0,0,1,2,1,1,0,2,0,1,0,2,0,2,0,0,1,0,-1.203867,166,19,3
0,1,0,0,0,1,0,2,0,3,1,1,0,1,0,3,0,0,0,0,0.298239,167,19,4
0,0,0,0,1,1,1,1,0,3,1,2,0,0,0,1,0,0,1,1,-1.131292,168,19,5
1,0,0,0,0,1,1,1,0,3,1,1,0,1,0,1,1,1,0,0,0.212718,169,19,6
0,0,0,0,1,2,1,1,0,2,2,0,0,0,1,2,1,0,0,0,-1.139071,170,19,7
0,0,0,0,1,1,0,2,0,3,1,0,0,1,1,1,0,1,1,0,-1.155348,171,19,8
0,0,1,0,0,1,0,1,2,2,1,0,1,0,1,0,0,1,1,1,-0.122749,172,20,0
0,0,0,1,0,1,0,2,1,2,2,0,1,0,0,0,0,1,1,1,-0.642176,173,20,1
0,0,0,0,1,0,0,1,3,2,2,0,1,0,0,0,0,2,0,1,-0.981302,174,20,2
1,0,0,0,0,0,0,1,3,2,1,0,1,0,1,0,1,0,1,1,0.268512,175,20,3
0,0,0,0,1,1,0,1,2,2,1,0,1,0,1,0,0,2,0,1,-1.098945,176,20,4
0,0,0,1,0,1,0,2,1,2,0,1,1,0,1,0,1,1,0,1,-0.656515,177,20,5
0,0,0,0,1,1,0,2,1,2,1,0,1,0,1,0,0,2,0,1,-1.092864,178,20,6
0,0,0,1,0,1,0,1,2,2,1,1,1,0,0,0,1,1,0,1,-0.651842,180,20,8
0,0,1,0,0,1,2,2,1,0,0,1,0,0,2,1,0,1,0,1,-0.247101,181,21,0
0,0,1,0,0,1,2,3,0,0,0,1,0,1,1,1,0,0,0,2,-0.271567,182,21,1
0,1,0,0,0,0,2,3,1,0,1,0,0,1,1,1,0,1,0,1,0.198490,183,21,2
1,0,0,0,0,0,2,3,1,0,0,0,1,0,2,1,0,0,1,1,0.164482,184,21,3
0,0,1,0,0,1,2,2,1,0,1,0,0,0,2,1,0,0,0,2,-0.222802,185,21,4
0,0,0,1,0,1,2,3,0,0,1,0,0,0,2,1,0,0,1,1,-0.774787,186,21,5
0,1,0,0,0,1,2,3,0,0,0,0,1,0,2,1,0,2,0,0,0.134671,187,21,6
0,0,1,0,0,0,2,3,1,0,0,1,0,0,2,1,0,1,0,1,-0.217413,188,21,7
0,1,0,0,0,1,2,2,1,0,0,0,1,1,1,1,0,1,1,0,0.235128,189,21,8
1,0,0,0,0,1,1,1,2,1,0,1,1,1,0,0,2,0,0,1,0.227442,190,22,0
0,0,0,1,0,1,1,1,0,3,0,1,0,2,0,1,0,0,1,1,-0.674548,191,22,1
0,0,1,0,0,2,0,0,2,2,0,0,0,3,0,2,1,0,0,0,-0.149146,192,22,2
0,0,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,0,1,1,-1.028046,193,22,3
0,0,0,0,1,1,1,1,2,1,1,0,0,2,0,1,1,0,0,1,-1.261446,194,22,4
1,0,0,0,0,1,1,1,0,3,1,0,1,1,0,0,1,0,1,1,0.245719,195,22,5
0,0,0,1,0,1,1,1,0,3,1,0,1,1,0,1,2,0,0,0,-0.624404,196,22,6
0,1,0,0,0,2,0,0,2,2,2,1,0,0,0,0,1,0,1,1,0.255008,197,22,7
0,0,0,0,1,1,1,1,2,1,1,0,1,1,0,1,0,0,2,0,-1.123931,198,22,8
0,0,1,0,0,2,4,0,0,0,2,0,1,0,0,0,2,0,1,0,-0.096886,199,23,0
0,1,0,0,0,3,2,1,0,0,0,0,2,0,1,0,1,0,1,1,0.273440,200,23,1
0,1,0,0,0,1,4,1,0,0,1,0,1,0,1,0,1,1,0,1,0.185075,201,23,2
1,0,0,0,0,1,4,1,0,0,1,0,1,0,1,1,1,0,0,1,0.203702,202,23,3
1,0,0,0,0,2,4,0,0,0,0,0,2,0,1,1,0,0,1,1,0.204748,203,23,4
0,1,0,0,0,3,2,1,0,0,1,0,1,1,0,0,1,0,1,1,0.231067,204,23,5
0,1,0,0,0,3,2,1,0,0,1,0,0,0,2,1,0,1,1,0,0.089836,205,23,6
1,0,0,0,0,1,4,1,0,0,0,0,1,1,1,0,0,0,3,0,0.189115,206,23,7
0,1,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,1,1,1,0.044501,207,23,8
1,0,0,0,0,2,1,1,1,1,0,1,0,2,0,0,0,1,0,2,0.259924,208,24,0
0,0,0,1,0,4,0,1,0,1,0,1,0,2,0,2,0,0,0,1,-0.807879,209,24,1
1,0,0,0,0,2,1,2,1,0,0,2,0,1,0,1,0,1,1,0,0.259167,210,24,2
1,0,0,0,0,2,1,2,1,0,0,2,0,1,0,0,1,0,0,2,0.186554,211,24,3
0,0,1,0,0,2,1,1,1,1,0,3,0,0,0,2,0,0,0,1,-0.167233,212,24,4
0,0,1,0,0,4,0,1,0,1,0,1,0,1,1,1,1,1,0,0,-0.146139,213,24,5
0,1,0,0,0,4,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0.240017,214,24,6
0,0,0,0,1,2,1,2,1,0,0,1,0,1,1,2,0,0,0,1,-1.279419,215,24,7
1,0,0,0,0,2,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.277541,216,24,8
1,0,0,0,0,3,3,0,0,0,0,1,1,0,1,0,0,1,1,1,0.242831,217,25,0
1,0,0,0,0,2,3,1,0,0,1,1,0,1,0,1,0,0,1,1,0.198980,218,25,1
1,0,0,0,0,3,2,1,0,0,1,0,1,1,0,2,0,0,0,1,0.223680,219,25,2
0,1,0,0,0,3,2,1,0,0,1,0,0,1,1,1,1,0,1,0,0.153178,220,25,3
0,1,0,0,0,3,3,0,0,0,0,0,1,2,0,1,1,0,1,0,0.232833,221,25,4
0,1,0,0,0,2,3,1,0,0,0,0,0,2,1,1,0,0,1,1,0.118633,222,25,5
1,0,0,0,0,2,3,1,0,0,1,0,2,0,0,1,1,1,0,0,0.328029,223,25,6
0,1,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,0.196827,224,25,7
0,0,1,0,0,3,3,0,0,0,2,0,0,1,0,2,0,0,0,1,-0.204969,225,25,8
0,0,0,0,1,0,2,3,0,1,0,0,1,1,1,0,1,0,1,1,-1.130767,226,26,0
0,1,0,0,0,1,0,3,0,2,0,1,0,0,2,1,0,1,0,1,0.140242,227,26,1
0,0,1,0,0,1,2,2,0,1,1,0,0,1,1,0,1,1,0,1,-0.051134,228,26,2
0,0,0,0,1,1,2,2,0,1,1,1,1,0,0,0,1,1,0,1,-1.034351,229,26,3
1,0,0,0,0,0,2,3,0,1,1,2,0,0,0,0,2,1,0,0,0.267735,230,26,4
0,0,1,0,0,1,0,3,0,2,1,0,2,0,0,0,2,1,0,0,-0.003688,231,26,5
0,1,0,0,0,1,0,3,0,2,1,1,0,1,0,0,1,0,1,1,0.280108,232,26,6
0,0,1,0,0,1,2,2,0,1,0,1,1,0,1,1,1,0,1,0,-0.169352,233,26,7
0,0,1,0,0,0,2,3,0,1,1,0,1,0,1,1,0,1,0,1,-0.046122,234,26,8
0,1,0,0,0,1,0,2,2,1,0,0,1,1,1,0,1,1,1,0,0.273622,235,27,0
1,0,0,0,0,0,1,2,2,1,0,1,1,0,1,1,1,1,0,0,0.265789,236,27,1
0,0,0,1,0,1,1,2,2,0,1,1,0,1,0,1,2,0,0,0,-0.713019,237,27,2
0,0,1,0,0,1,1,2,2,0,0,0,3,0,0,0,1,1,1,0,-0.075043,238,27,3
0,0,1,0,0,1,0,2,2,1,2,0,1,0,0,1,0,0,1,1,-0.133150,239,27,4
0,0,1,0,0,0,1,2,2,1,2,0,1,0,0,0,2,0,0,1,-0.114501,240,27,5
0,0,0,1,0,0,1,2,2,1,1,0,1,1,0,0,1,0,2,0,-0.698965,241,27,6
0,0,0,0,1,1,1,2,2,0,2,0,0,0,1,0,1,0,1,1,-1.207105,242,27,7
0,0,0,1,0,1,0,2,2,1,1,1,1,0,0,0,3,0,0,0,-0.663335,243,27,8
0,0,1,0,0,2,1,2,1,0,0,1,1,1,0,1,0,0,1,1,-0.266961,244,28,0
0,0,1,0,0,2,1,2,1,0,1,0,0,2,0,1,1,0,0,1,-0.190987,245,28,1
1,0,0,0,0,2,0,2,2,0,1,1,0,1,0,1,0,0,1,1,0.251442,246,28,2
0,1,0,0,0,2,0,2,2,0,1,0,1,1,0,0,0,1,1,1,0.172859,247,28,3
1,0,0,0,0,2,1,2,1,0,0,0,0,3,0,1,0,2,0,0,0.252106,248,28,4
1,0,0,0,0,2,1,2,1,0,0,1,1,1,0,0,0,1,2,0,0.323405,249,28,5
0,0,0,1,0,2,1,2,1,0,1,1,0,1,0,1,0,1,0,1,-0.828599,250,28,6
0,0,1,0,0,2,0,2,2,0,0,1,0,2,0,1,1,1,0,0,-0.232139,251,28,7
0,0,0,1,0,2,1,2,1,0,2,1,0,0,0,0,1,0,1,1,-0.798672,252,28,8
0,0,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,0,2,0,-1.225798,253,29,0
0,0,1,0,0,2,1,0,1,2,1,0,0,1,1,0,0,1,1,1,-0.179375,254,29,1
0,1,0,0,0,1,1,1,0,3,0,0,2,0,1,1,1,0,0,1,0.253714,255,29,2
1,0,0,0,0,1,1,1,0,3,1,0,0,1,1,1,0,0,1,1,0.252249,256,29,3
0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,1,1,0,0,1,-1.077927,257,29,4
0,0,0,0,1,2,1,0,1,2,0,1,1,0,1,1,1,0,0,1,-1.216696,258,29,5
0,1,0,0,0,2,1,0,1,2,0,1,1,1,0,1,1,0,1,0,0.264224,259,29,6
0,0,0,1,0,1,1,1,0,3,0,2,0,1,0,0,1,1,1,0,-0.715946,260,29,7
1,0,0,0,0,1,2,1,1,1,0,1,0,1,1,0,1,1,0,1,0.213243,261,29,8
0,0,1,0,0,2,1,1,1,1,0,1,1,1,0,0,0,2,1,0,-0.115877,262,30,0
0,0,0,1,0,2,1,2,0,1,1,0,2,0,0,1,0,1,0,1,-0.556017,263,30,1
1,0,0,0,0,0,2,3,1,0,0,1,1,0,1,1,0,0,1,1,0.188286,264,30,2
0,0,0,0,1,0,2,3,1,0,1,0,1,1,0,0,1,1,0,1,-1.010567,265,30,3
